pair_id	rows	cols	config
706522120193	0	2	0
704374636546	0	2	0
704374636545	0	2	0
702227152899	564	2	2
702227152898	0	2	0
702227152897	0	2	0
700079669252	0	2	0
700079669251	0	2	0
700079669250	0	2	0
700079669249	0	2	0
697932185605	1294	2	2
697932185604	0	2	0
697932185603	0	2	0
697932185602	419	2	2
697932185601	0	2	0
695784701958	0	2	0
695784701957	0	2	0
695784701956	2773	2	2
695784701955	0	2	0
695784701954	0	2	0
695784701953	0	2	0
693637218311	0	2	0
693637218310	0	2	0
693637218309	0	2	0
693637218308	0	2	0
693637218307	0	2	0
693637218306	0	2	0
693637218305	0	2	0
691489734664	0	2	0
691489734663	0	2	0
691489734662	0	2	0
691489734661	0	2	0
691489734660	0	2	0
691489734659	0	2	0
691489734658	0	2	0
691489734657	0	2	0
689342251017	0	2	0
689342251016	0	2	0
689342251015	0	2	0
689342251014	0	2	0
689342251013	0	2	0
689342251012	0	2	0
689342251011	0	2	0
689342251010	0	2	0
689342251009	0	2	0
687194767370	5008	2	
687194767369	0	2	0
687194767368	0	2	0
687194767367	727	2	2
687194767366	0	2	0
687194767365	1507	2	3
687194767364	0	2	0
687194767363	0	2	0
687194767362	0	2	0
687194767361	0	2	0
685047283723	1056	2	2
685047283722	0	2	0
685047283721	0	2	0
685047283720	423	2	2
685047283719	0	2	0
685047283718	25	2	3
685047283717	0	2	0
685047283716	0	2	0
685047283715	0	2	0
685047283714	0	2	0
685047283713	939	2	2
682899800076	0	2	0
682899800075	0	2	0
682899800074	417	2	3
682899800073	61	2	2
682899800072	0	2	0
682899800071	0	2	0
682899800070	414	2	3
682899800069	0	2	0
682899800068	0	2	0
682899800067	0	2	0
682899800066	0	2	0
682899800065	0	2	0
680752316429	0	2	0
680752316428	0	2	0
680752316427	0	2	0
680752316426	0	2	0
680752316425	0	2	0
680752316424	0	2	0
680752316423	0	2	0
680752316422	0	2	0
680752316421	0	2	0
680752316420	0	2	0
680752316419	0	2	0
680752316418	0	2	0
680752316417	0	2	0
678604832782	0	2	0
678604832781	0	2	0
678604832780	0	2	0
678604832779	0	2	0
678604832778	0	2	0
678604832777	0	2	0
678604832776	0	2	0
678604832775	0	2	0
678604832774	0	2	0
678604832773	0	2	0
678604832772	0	2	0
678604832771	0	2	0
678604832770	0	2	0
678604832769	0	2	0
676457349135	0	2	0
676457349134	0	2	0
676457349133	0	2	0
676457349132	0	2	0
676457349131	0	2	0
676457349130	0	2	0
676457349129	0	2	0
676457349128	0	2	0
676457349127	0	2	0
676457349126	0	2	0
676457349125	0	2	0
676457349124	0	2	0
676457349123	0	2	0
676457349122	0	2	0
676457349121	0	2	0
674309865488	0	2	0
674309865487	0	2	0
674309865486	0	2	0
674309865485	0	2	0
674309865484	0	2	0
674309865483	0	2	0
674309865482	0	2	0
674309865481	0	2	0
674309865480	0	2	0
674309865479	0	2	0
674309865478	0	2	0
674309865477	0	2	0
674309865476	0	2	0
674309865475	0	2	0
674309865474	0	2	0
674309865473	0	2	0
672162381841	0	2	0
672162381840	0	2	0
672162381839	0	2	0
672162381838	0	2	0
672162381837	0	2	0
672162381836	0	2	0
672162381835	0	2	0
672162381834	0	2	0
672162381833	0	2	0
672162381832	0	2	0
672162381831	0	2	0
672162381830	0	2	0
672162381829	0	2	0
672162381828	127	2	2
672162381827	0	2	0
672162381826	0	2	0
672162381825	0	2	0
670014898194	0	2	0
670014898193	0	2	0
670014898192	0	2	0
670014898191	0	2	0
670014898190	0	2	0
670014898189	0	2	0
670014898188	0	2	0
670014898187	0	2	0
670014898186	0	2	0
670014898185	0	2	0
670014898184	0	2	0
670014898183	0	2	0
670014898182	0	2	0
670014898181	0	2	0
670014898180	0	2	0
670014898179	0	2	0
670014898178	0	2	0
670014898177	0	2	0
667867414547	1860	2	2
667867414546	0	2	0
667867414545	0	2	0
667867414544	1439	2	2
667867414543	0	2	0
667867414542	859	2	3
667867414541	0	2	0
667867414540	0	2	0
667867414539	0	2	0
667867414538	0	2	0
667867414537	2377	2	2
667867414536	1114	2	2
667867414535	0	2	0
667867414534	0	2	0
667867414533	0	2	0
667867414532	0	2	0
667867414531	0	2	0
667867414530	0	2	0
667867414529	0	2	0
665719930900	0	2	0
665719930899	0	2	0
665719930898	0	2	0
665719930897	0	2	0
665719930896	0	2	0
665719930895	0	2	0
665719930894	0	2	0
665719930893	0	2	0
665719930892	0	2	0
665719930891	0	2	0
665719930890	0	2	0
665719930889	0	2	0
665719930888	0	2	0
665719930887	0	2	0
665719930886	0	2	0
665719930885	0	2	0
665719930884	0	2	0
665719930883	0	2	0
665719930882	0	2	0
665719930881	0	2	0
663572447253	0	2	0
663572447252	0	2	0
663572447251	0	2	0
663572447250	0	2	0
663572447249	0	2	0
663572447248	0	2	0
663572447247	0	2	0
663572447246	0	2	0
663572447245	0	2	0
663572447244	78	2	3
663572447243	0	2	0
663572447242	0	2	0
663572447241	0	2	0
663572447240	0	2	0
663572447239	0	2	0
663572447238	0	2	0
663572447237	0	2	0
663572447236	0	2	0
663572447235	17	2	3
663572447234	0	2	0
663572447233	0	2	0
661424963606	0	2	0
661424963605	36	2	2
661424963604	0	2	0
661424963603	0	2	0
661424963602	0	2	0
661424963601	0	2	0
661424963600	0	2	0
661424963599	0	2	0
661424963598	409	2	3
661424963597	0	2	0
661424963596	0	2	0
661424963595	0	2	0
661424963594	0	2	0
661424963593	0	2	0
661424963592	0	2	0
661424963591	0	2	0
661424963590	0	2	0
661424963589	0	2	0
661424963588	0	2	0
661424963587	0	2	0
661424963586	0	2	0
661424963585	0	2	0
659277479959	0	2	0
659277479958	0	2	0
659277479957	0	2	0
659277479956	0	2	0
659277479955	0	2	0
659277479954	0	2	0
659277479953	0	2	0
659277479952	0	2	0
659277479951	0	2	0
659277479950	0	2	0
659277479949	0	2	0
659277479948	0	2	0
659277479947	0	2	0
659277479946	0	2	0
659277479945	0	2	0
659277479944	0	2	0
659277479943	0	2	0
659277479942	0	2	0
659277479941	0	2	0
659277479940	0	2	0
659277479939	0	2	0
659277479938	0	2	0
659277479937	0	2	0
657129996312	0	2	0
657129996311	0	2	0
657129996310	0	2	0
657129996309	0	2	0
657129996308	0	2	0
657129996307	0	2	0
657129996306	0	2	0
657129996305	0	2	0
657129996304	0	2	0
657129996303	0	2	0
657129996302	0	2	0
657129996301	0	2	0
657129996300	0	2	0
657129996299	0	2	0
657129996298	0	2	0
657129996297	0	2	0
657129996296	0	2	0
657129996295	0	2	0
657129996294	0	2	0
657129996293	0	2	0
657129996292	798	2	6
657129996291	0	2	0
657129996290	0	2	0
657129996289	0	2	0
654982512665	0	2	0
654982512664	0	2	0
654982512663	0	2	0
654982512662	0	2	0
654982512661	0	2	0
654982512660	0	2	0
654982512659	0	2	0
